WHOREGION,COUNTRY_AREA_TERRITORY,ISO_YEAR,ISO_WEEK,AGEGROUP_CODE,ILI_CASE,ILI_OUTPATIENTS,SARI_CASE,SARI_INPATIENTS
AFR,Ethiopia,2017,43,All,130,553,10,183
AFR,Ethiopia,2017,48,All,230,1674,10,139
AFR,Ethiopia,2017,10,All,12,547,28,300
AFR,Ethiopia,2017,15,All,88,964,14,203
AFR,Ethiopia,2018,20,All,40,1744,13,251
AFR,Ethiopia,2018,25,All,52,1572,16,264
AFR,Ethiopia,2018,30,All,221,1473,22,200
AFR,Ethiopia,2016,32,All,152,1827,81,408
AFR,Ethiopia,2016,37,All,172,1791,68,361
AFR,Ethiopia,2016,42,All,188,1405,51,299
AFR,Ethiopia,2018,1,All,62,1636,5,103
AFR,Ethiopia,2018,6,All,48,1617,14,223
AFR,Ethiopia,2018,11,All,57,1485,24,343
AFR,Ethiopia,2018,16,All,40,1322,11,305
AFR,Ethiopia,2017,20,All,13,546,5,211
AFR,Ethiopia,2017,25,All,93,668,11,203
AFR,Ethiopia,2017,30,All,10,533,7,106
AFR,Ethiopia,2017,35,All,158,974,13,90
AFR,Ethiopia,2016,47,All,177,1517,54,342
AFR,Ethiopia,2016,52,All,158,1705,63,341
AFR,Ethiopia,2017,5,All,28,651,44,434
AFR,Ethiopia,2016,20,All,205,2630,51,329
AFR,Ethiopia,2016,25,All,193,1745,47,384
AFR,Ethiopia,2016,30,All,71,1411,47,351
AFR,Ethiopia,2018,35,All,338,3175,21,307
AFR,Ethiopia,2018,40,All,336,2838,102,1407
AFR,Ethiopia,2019,4,All,263,2015,0,0
AFR,Ethiopia,2018,21,All,62,1242,20,307
AFR,Ethiopia,2018,26,All,165,1059,37,335
AFR,Ethiopia,2018,31,All,83,1542,42,247
AFR,Ethiopia,2018,36,All,334,3181,28,322
AFR,Ethiopia,2016,35,All,121,770,58,320
AFR,Ethiopia,2016,40,All,133,1211,62,342
AFR,Ethiopia,2016,45,All,129,1575,37,269
AFR,Ethiopia,2018,41,All,331,3271,117,1267
AFR,Ethiopia,2018,46,All,183,1937,21,232
AFR,Ethiopia,2018,51,All,91,1103,26,257
AFR,Ethiopia,2019,5,All,174,2063,0,0
AFR,Ethiopia,2019,10,All,240,2906,0,0
AFR,Ethiopia,2019,15,All,480,2549,0,0
AFR,Ethiopia,2019,20,All,54,1586,0,0
AFR,Ethiopia,2019,25,All,19,676,0,0
AFR,Ethiopia,2019,30,All,60,1435,0,0
AFR,Ethiopia,2019,35,All,114,2663,0,0
AFR,Ethiopia,2017,40,All,212,906,16,99
AFR,Ethiopia,2017,45,All,136,532,9,178
AFR,Ethiopia,2017,50,All,198,2165,10,217
AFR,Ethiopia,2018,3,All,51,1427,12,185
AFR,Ethiopia,2017,1,All,134,1719,24,118
AFR,Ethiopia,2017,6,All,19,705,29,367
AFR,Ethiopia,2019,9,All,218,2334,0,0
AFR,Ethiopia,2019,14,All,467,2439,0,0
AFR,Ethiopia,2019,19,All,63,1370,0,0
AFR,Ethiopia,2019,24,All,88,1494,0,0
AFR,Ethiopia,2019,29,All,9,535,0,0
AFR,Ethiopia,2019,34,All,73,1078,0,0
AFR,Ethiopia,2019,39,All,91,2524,0,0
AFR,Ethiopia,2019,44,All,164,2589,0,0
AFR,Ethiopia,2019,40,All,108,2518,0,0
AFR,Ethiopia,2019,45,All,127,2824,0,0
AFR,Ethiopia,2016,50,All,146,1554,57,303
AFR,Ethiopia,2022,1,All,10,765,192,1956
AFR,Ethiopia,2022,6,All,60,1573,106,1840
AFR,Ethiopia,2022,11,All,43,1449,50,601
AFR,Ethiopia,2022,16,All,69,3600,44,840
AFR,Ethiopia,2022,21,All,42,1021,100,1209
AFR,Ethiopia,2022,26,All,91,1246,114,840
AFR,Ethiopia,2022,31,All,95,1173,150,1813
AFR,Ethiopia,2023,4,All,73,2873,124,1121
AFR,Ethiopia,2017,11,All,63,1150,21,265
AFR,Ethiopia,2017,16,All,16,663,17,222
AFR,Ethiopia,2017,21,All,93,757,11,244
AFR,Ethiopia,2022,36,All,98,3206,344,2721
AFR,Ethiopia,2022,41,All,88,1335,188,837
AFR,Ethiopia,2022,46,All,118,2674,119,3918
AFR,Ethiopia,2022,51,All,0,0,145,0
AFR,Ethiopia,2018,8,All,45,1359,13,224
AFR,Ethiopia,2018,13,All,60,1561,22,372
AFR,Ethiopia,2017,26,All,8,609,5,208
AFR,Ethiopia,2017,31,All,158,814,10,107
AFR,Ethiopia,2017,36,All,212,755,15,126
AFR,Ethiopia,2018,4,All,65,1539,14,198
AFR,Ethiopia,2018,9,All,60,1345,7,215
AFR,Ethiopia,2022,27,All,66,1128,125,864
AFR,Ethiopia,2022,32,All,82,1194,132,1375
AFR,Ethiopia,2022,37,All,81,1101,291,2197
AFR,Ethiopia,2022,42,All,108,1397,181,514
AFR,Ethiopia,2022,47,All,0,0,121,0
AFR,Ethiopia,2022,52,All,0,0,118,0
AFR,Ethiopia,2018,2,All,86,1619,12,193
AFR,Ethiopia,2018,7,All,57,1556,13,215
AFR,Kenya,2011,29,All,65,0,174,0
AFR,Ethiopia,2018,12,All,43,1222,13,309
AFR,Ethiopia,2018,17,All,62,1224,14,344
AFR,Ethiopia,2018,22,All,54,1725,20,266
AFR,Ethiopia,2019,2,All,199,1861,0,0
AFR,Ethiopia,2019,7,All,175,2365,0,0
AFR,Kenya,2011,34,All,30,0,98,0
AFR,Kenya,2011,39,All,24,0,111,0
AFR,Kenya,2011,44,All,32,0,142,0
AFR,Kenya,2011,49,All,22,0,76,0
AFR,Kenya,2012,2,All,15,0,111,0
AFR,Kenya,2012,7,All,27,0,157,0
AFR,Ethiopia,2018,27,All,61,1322,24,240
AFR,Ethiopia,2018,32,All,98,1431,38,234
AFR,Ethiopia,2018,37,All,331,3320,36,366
AFR,Ethiopia,2023,5,All,38,3410,180,1049
AFR,Ethiopia,2023,10,All,64,2158,130,701
AFR,Ethiopia,2023,15,All,114,1943,134,1199
AFR,Ethiopia,2023,20,All,106,2346,150,907
AFR,Ethiopia,2023,25,All,111,4609,172,908
AFR,Ethiopia,2023,30,All,89,3337,117,1017
AFR,Ethiopia,2018,42,All,315,2634,104,1422
AFR,Ethiopia,2018,47,All,170,2028,25,257
AFR,Ethiopia,2018,52,All,101,1219,17,247
AFR,Ethiopia,2023,9,All,86,2616,109,659
AFR,Ethiopia,2023,14,All,119,1962,130,886
AFR,Ethiopia,2023,19,All,110,1587,123,1102
AFR,Ethiopia,2023,24,All,84,3907,104,954
AFR,Ethiopia,2023,29,All,67,3423,115,1262
AFR,Kenya,2012,12,All,17,0,164,0
AFR,Kenya,2012,17,All,11,0,96,0
AFR,Kenya,2012,22,All,27,0,115,0
AFR,Kenya,2012,27,All,0,0,105,0
AFR,Kenya,2012,32,All,8,0,154,0
AFR,Ethiopia,2023,35,All,75,3306,169,1155
AFR,Kenya,2011,4,All,80,0,130,0
AFR,Kenya,2011,9,All,103,0,150,0
AFR,Kenya,2011,14,All,90,0,132,0
AFR,Kenya,2011,19,All,82,0,97,0
AFR,Kenya,2011,24,All,108,0,129,0
AFR,Ethiopia,2018,14,All,55,1253,21,219
AFR,Ethiopia,2018,19,All,42,1415,26,375
AFR,Ethiopia,2018,24,All,62,1555,22,267
AFR,Ethiopia,2019,12,All,247,2288,0,0
AFR,Ethiopia,2019,17,All,55,1262,0,0
AFR,Ethiopia,2019,22,All,55,1184,0,0
AFR,Ethiopia,2019,27,All,90,1388,0,0
AFR,Ethiopia,2019,32,All,58,1513,0,0
AFR,Ethiopia,2019,37,All,118,2019,0,0
AFR,Ethiopia,2019,42,All,148,2747,0,0
AFR,Ethiopia,2019,31,All,82,1383,0,0
AFR,Ethiopia,2019,36,All,134,2531,0,0
AFR,Ethiopia,2019,41,All,35,1817,0,0
AFR,Ethiopia,2019,46,All,57,1257,0,0
AFR,Ethiopia,2022,2,All,5,772,184,1704
AFR,Ethiopia,2018,29,All,52,1217,20,208
AFR,Ethiopia,2018,34,All,221,2945,29,251
AFR,Ethiopia,2018,39,All,338,3297,194,1739
AFR,Ethiopia,2023,34,All,68,3298,131,1046
AFR,Kenya,2012,3,All,21,0,137,0
AFR,Kenya,2012,8,All,34,0,141,0
AFR,Kenya,2012,13,All,9,0,134,0
AFR,Kenya,2012,18,All,14,0,68,0
AFR,Kenya,2012,23,All,17,0,152,0
AFR,Ethiopia,2017,41,All,18,643,18,145
AFR,Ethiopia,2017,46,All,198,918,11,171
AFR,Ethiopia,2017,51,All,51,742,3,84
AFR,Kenya,2012,37,All,27,0,54,0
AFR,Kenya,2019,3,All,0,0,54,0
AFR,Kenya,2019,8,All,0,0,64,0
AFR,Kenya,2019,13,All,0,0,82,0
AFR,Ethiopia,2018,44,All,336,2264,130,1043
AFR,Ethiopia,2018,49,All,67,1116,18,186
AFR,Kenya,2012,28,All,14,0,148,0
AFR,Kenya,2012,33,All,15,0,122,0
AFR,Kenya,2012,38,All,14,0,36,0
AFR,Kenya,2012,43,All,19,0,74,0
AFR,Kenya,2019,4,All,0,0,59,0
AFR,Kenya,2019,9,All,0,0,57,0
AFR,Kenya,2019,14,All,0,0,71,0
AFR,Kenya,2019,18,All,0,0,41,0
AFR,Kenya,2019,23,All,0,0,67,0
AFR,Kenya,2019,28,All,0,0,69,0
AFR,Kenya,2019,33,All,0,0,24,0
AFR,Kenya,2019,38,All,0,0,59,0
AFR,Kenya,2019,43,All,0,0,66,0
AFR,Kenya,2012,4,All,12,0,105,0
AFR,Kenya,2012,9,All,12,0,118,0
AFR,Kenya,2012,14,All,10,0,109,0
AFR,Kenya,2012,19,All,17,0,104,0
AFR,Kenya,2012,24,All,2,0,140,0
AFR,Ethiopia,2023,2,All,106,3510,122,892
AFR,Ethiopia,2023,7,All,60,2238,145,898
AFR,Kenya,2019,19,All,0,0,56,0
AFR,Kenya,2019,24,All,0,0,97,0
AFR,Kenya,2019,29,All,0,0,70,0
AFR,Kenya,2019,34,All,0,0,61,0
AFR,Kenya,2019,39,All,0,0,47,0
AFR,Kenya,2012,29,All,10,0,126,0
AFR,Kenya,2012,34,All,28,0,85,0
AFR,Kenya,2012,39,All,8,0,44,0
AFR,Kenya,2019,5,All,0,0,59,0
AFR,Ethiopia,2022,4,All,54,1125,231,873
AFR,Ethiopia,2022,9,All,35,1125,51,673
AFR,Ethiopia,2022,14,All,67,880,67,487
AFR,Ethiopia,2022,19,All,33,1097,134,779
AFR,Ethiopia,2023,12,All,46,1942,116,540
AFR,Ethiopia,2023,17,All,59,2456,105,1060
AFR,Ethiopia,2023,22,All,106,2496,116,1224
AFR,Ethiopia,2023,27,All,76,3035,173,1067
AFR,Ethiopia,2023,32,All,49,3964,119,1451
AFR,Ethiopia,2023,37,All,60,1725,103,941
AFR,Ethiopia,2018,45,All,165,2064,13,203
AFR,Kenya,2019,44,All,0,0,77,0
AFR,Kenya,2019,49,All,0,0,47,0
AFR,Kenya,2020,2,All,0,0,51,0
AFR,Ethiopia,2022,24,All,103,1659,109,1391
AFR,Ethiopia,2022,29,All,110,899,87,1093
AFR,Ethiopia,2022,34,All,92,1189,110,615
AFR,Ethiopia,2022,39,All,230,2680,142,2539
AFR,Ethiopia,2022,44,All,202,2842,137,992
AFR,Ethiopia,2022,49,All,0,0,135,0
AFR,Kenya,2019,10,All,0,0,74,0
AFR,Kenya,2019,15,All,0,0,70,0
AFR,Kenya,2019,20,All,0,0,71,0
AFR,Kenya,2019,25,All,0,0,84,0
AFR,Kenya,2019,30,All,0,0,77,0
AFR,Kenya,2011,1,All,47,0,78,0
AFR,Kenya,2011,6,All,116,0,172,0
AFR,Kenya,2011,11,All,111,0,181,0
AFR,Kenya,2011,16,All,69,0,74,0
AFR,Kenya,2011,21,All,72,0,112,0
AFR,Ethiopia,2018,50,All,66,1050,15,243
AFR,Ethiopia,2019,3,All,258,2356,0,0
AFR,Ethiopia,2019,8,All,191,2266,0,0
AFR,Ethiopia,2019,13,All,410,2208,0,0
AFR,Kenya,2019,35,All,0,0,48,0
AFR,Kenya,2019,40,All,0,0,55,0
AFR,Kenya,2019,45,All,0,0,96,0
AFR,Kenya,2019,50,All,0,0,54,0
AFR,Kenya,2019,48,All,0,0,40,0
AFR,Kenya,2020,7,All,0,0,56,0
AFR,Kenya,2020,12,All,0,0,45,0
AFR,Kenya,2020,17,All,0,0,20,0
AFR,Kenya,2020,22,All,0,0,17,0
AFR,Kenya,2020,27,All,0,0,30,0
AFR,Kenya,2011,26,All,68,0,123,0
AFR,Kenya,2011,31,All,32,0,162,0
AFR,Kenya,2011,36,All,25,0,126,0
AFR,Kenya,2011,41,All,35,0,142,0
AFR,Kenya,2011,46,All,41,0,164,0
AFR,Ethiopia,2019,18,All,5,1146,0,0
AFR,Ethiopia,2019,23,All,87,1333,0,0
AFR,Ethiopia,2019,28,All,38,1680,0,0
AFR,Ethiopia,2019,33,All,81,1477,0,0
AFR,Ethiopia,2019,38,All,129,2660,0,0
AFR,Ethiopia,2023,13,All,133,2316,135,744
AFR,Ethiopia,2023,18,All,54,2089,101,1037
AFR,Ethiopia,2023,23,All,88,3824,120,1036
AFR,Ethiopia,2023,28,All,84,3319,117,696
AFR,Kenya,2020,34,All,0,0,35,0
AFR,Kenya,2020,39,All,0,0,55,0
AFR,Kenya,2020,44,All,0,0,46,0
AFR,Kenya,2020,49,All,0,0,29,0
AFR,Kenya,2020,32,All,0,0,22,0
AFR,Kenya,2020,37,All,0,0,64,0
AFR,Kenya,2020,42,All,0,0,50,0
AFR,Kenya,2020,47,All,0,0,43,0
AFR,Kenya,2020,52,All,0,0,20,0
AFR,Kenya,2021,1,All,0,0,18,0
AFR,Kenya,2011,51,All,17,0,48,0
AFR,Kenya,2012,15,All,7,0,93,0
AFR,Kenya,2012,20,All,13,0,113,0
AFR,Ethiopia,2019,43,All,171,2724,0,0
AFR,Ethiopia,2022,5,All,153,3961,119,804
AFR,Ethiopia,2022,10,All,100,2827,59,428
AFR,Ethiopia,2022,15,All,98,1816,29,322
AFR,Ethiopia,2023,33,All,24,1322,133,1247
AFR,Kenya,2011,2,All,47,0,111,0
AFR,Kenya,2011,7,All,96,0,138,0
AFR,Kenya,2011,12,All,99,0,146,0
AFR,Kenya,2011,17,All,46,0,72,0
AFR,Kenya,2012,25,All,0,0,136,0
AFR,Kenya,2012,30,All,9,0,123,0
AFR,Kenya,2012,35,All,25,0,102,0
AFR,Kenya,2012,40,All,9,0,25,0
AFR,Ethiopia,2022,20,All,125,1980,108,823
AFR,Ethiopia,2022,25,All,111,1517,84,1273
AFR,Ethiopia,2022,30,All,166,1089,144,1043
AFR,Ethiopia,2022,35,All,76,1267,120,1170
AFR,Ethiopia,2022,40,All,170,2004,143,898
AFR,Kenya,2011,22,All,67,0,118,0
AFR,Kenya,2011,27,All,58,0,163,0
AFR,Kenya,2011,32,All,37,0,162,0
AFR,Kenya,2011,37,All,23,0,96,0
AFR,Kenya,2011,42,All,21,0,100,0
AFR,Kenya,2019,26,All,0,0,73,0
AFR,Kenya,2019,31,All,0,0,55,0
AFR,Kenya,2019,36,All,0,0,53,0
AFR,Ethiopia,2022,45,All,144,2660,146,719
AFR,Ethiopia,2022,50,All,0,0,165,0
AFR,Ethiopia,2023,3,All,96,2927,115,1091
AFR,Ethiopia,2023,8,All,93,2350,116,794
AFR,Kenya,2011,47,All,40,0,141,0
AFR,Kenya,2011,52,All,1,0,10,0
AFR,Kenya,2012,5,All,15,0,116,0
AFR,Kenya,2012,10,All,17,0,47,0
AFR,Kenya,2011,5,All,91,0,140,0
AFR,Kenya,2011,10,All,92,0,185,0
AFR,Kenya,2011,15,All,84,0,98,0
AFR,Kenya,2011,20,All,91,0,117,0
AFR,Kenya,2019,41,All,0,0,49,0
AFR,Kenya,2019,46,All,0,0,69,0
AFR,Kenya,2019,51,All,0,0,44,0
AFR,Kenya,2020,4,All,0,0,83,0
AFR,Kenya,2020,9,All,0,0,65,0
AFR,Kenya,2020,14,All,0,0,11,0
AFR,Kenya,2020,19,All,0,0,27,0
AFR,Kenya,2019,1,All,0,0,16,0
AFR,Kenya,2019,6,All,0,0,68,0
AFR,Kenya,2011,25,All,98,0,147,0
AFR,Kenya,2011,30,All,41,0,175,0
AFR,Kenya,2011,35,All,19,0,81,0
AFR,Kenya,2011,40,All,30,0,128,0
AFR,Kenya,2011,45,All,33,0,138,0
AFR,Kenya,2020,24,All,0,0,23,0
AFR,Kenya,2020,29,All,0,0,28,0
AFR,Kenya,2019,11,All,0,0,76,0
AFR,Kenya,2019,16,All,0,0,48,0
AFR,Kenya,2019,21,All,0,0,71,0
AFR,Kenya,2011,50,All,22,0,80,0
AFR,Kenya,2020,5,All,0,0,60,0
AFR,Kenya,2020,10,All,0,0,51,0
AFR,Kenya,2020,15,All,0,0,17,0
AFR,Kenya,2020,20,All,0,0,34,0
AFR,Kenya,2020,25,All,0,0,28,0
AFR,Kenya,2020,30,All,0,0,18,0
AFR,Kenya,2020,35,All,0,0,37,0
AFR,Kenya,2020,40,All,0,0,49,0
AFR,Kenya,2020,3,All,0,0,62,0
AFR,Kenya,2020,8,All,0,0,71,0
AFR,Kenya,2020,13,All,0,0,26,0
AFR,Kenya,2020,18,All,0,0,16,0
AFR,Kenya,2020,23,All,0,0,21,0
AFR,Kenya,2020,28,All,0,0,24,0
AFR,Kenya,2020,33,All,0,0,27,0
AFR,Ethiopia,2022,7,All,71,1244,116,330
AFR,Ethiopia,2022,12,All,90,1378,64,641
AFR,Ethiopia,2022,17,All,47,1739,97,1743
AFR,Ethiopia,2022,22,All,125,2463,111,1106
AFR,Ethiopia,2023,1,All,105,3350,124,845
AFR,Ethiopia,2023,6,All,28,2167,118,713
AFR,Ethiopia,2023,11,All,56,2318,121,645
AFR,Ethiopia,2023,16,All,97,1719,99,1082
AFR,Ethiopia,2023,21,All,36,2460,101,799
AFR,Ethiopia,2023,26,All,97,2969,159,953
AFR,Ethiopia,2023,31,All,66,3421,117,957
AFR,Ethiopia,2023,36,All,46,3326,122,1047
AFR,Kenya,2012,1,All,5,0,54,0
AFR,Kenya,2012,6,All,29,0,157,0
AFR,Kenya,2012,11,All,12,0,99,0
AFR,Kenya,2012,16,All,14,0,82,0
AFR,Kenya,2012,21,All,0,0,109,0
AFR,Kenya,2012,26,All,0,0,146,0
AFR,Kenya,2012,31,All,10,0,114,0
AFR,Kenya,2012,36,All,19,0,102,0
AFR,Kenya,2012,41,All,11,0,62,0
AFR,Kenya,2019,2,All,0,0,33,0
AFR,Kenya,2019,7,All,0,0,56,0
AFR,Kenya,2019,12,All,0,0,68,0
AFR,Kenya,2019,17,All,0,0,47,0
AFR,Kenya,2019,22,All,0,0,73,0
AFR,Kenya,2019,27,All,0,0,63,0
AFR,Kenya,2019,32,All,0,0,74,0
AFR,Kenya,2019,37,All,0,0,60,0
AFR,Kenya,2019,42,All,0,0,61,0
AFR,Kenya,2019,47,All,0,0,61,0
AFR,Kenya,2019,52,All,0,0,5,0
AFR,South Africa,2018,4,All,9,0,36,0
AFR,South Africa,2018,9,All,27,0,97,0
AFR,South Africa,2018,14,All,16,0,110,0
AFR,South Africa,2018,19,All,17,0,119,0
AFR,South Africa,2018,24,All,22,0,120,0
AFR,South Africa,2018,29,All,13,0,84,0
AFR,South Africa,2018,34,All,23,0,106,0
AFR,South Africa,2018,39,All,3,0,89,0
AFR,South Africa,2018,44,All,5,0,77,0
AFR,South Africa,2018,49,All,5,0,65,0
AFR,Kenya,2021,3,All,0,0,53,0
AFR,Kenya,2021,8,All,0,0,55,0
AFR,Kenya,2021,13,All,0,0,83,0
AFR,Kenya,2021,18,All,0,0,36,0
AFR,Kenya,2021,23,All,0,0,53,0
AFR,Kenya,2021,28,All,0,0,69,0
AFR,Kenya,2021,33,All,0,0,62,0
AFR,Kenya,2021,38,All,0,0,85,0
AFR,Kenya,2021,43,All,0,0,54,0
AFR,Kenya,2021,48,All,0,0,68,0
AFR,Kenya,2022,22,All,0,0,91,0
AFR,Kenya,2022,27,All,0,0,91,0
AFR,Kenya,2022,32,All,0,0,40,0
AFR,Kenya,2022,37,All,0,0,73,0
AFR,South Africa,2020,1,All,2,0,16,0
AFR,South Africa,2020,6,All,28,0,63,0
AFR,South Africa,2020,11,All,28,0,88,0
AFR,South Africa,2020,16,All,5,0,36,0
AFR,South Africa,2020,21,All,2,0,59,0
AFR,Kenya,2020,38,All,0,0,112,0
AFR,Kenya,2020,43,All,0,0,47,0
AFR,Kenya,2020,48,All,0,0,42,0
AFR,Kenya,2022,1,All,0,0,46,0
AFR,Kenya,2022,6,All,0,0,43,0
AFR,Kenya,2022,11,All,0,0,48,0
AFR,Kenya,2022,16,All,0,0,47,0
AFR,Kenya,2022,21,All,0,0,74,0
AFR,Kenya,2022,26,All,0,0,101,0
AFR,Kenya,2022,31,All,0,0,89,0
AFR,Kenya,2022,36,All,0,0,77,0
AFR,Kenya,2022,41,All,0,0,86,0
AFR,Kenya,2022,46,All,0,0,104,0
AFR,Kenya,2022,51,All,0,0,83,0
AFR,Kenya,2023,35,All,0,0,59,0
AFR,Uganda,2019,39,All,256,1451,34,744
AFR,Uganda,2019,44,All,65,637,5,370
AFR,Uganda,2019,49,All,2,239,11,214
AFR,Central African Republic,2018,1,All,210,2098,29,521
AFR,Central African Republic,2018,6,All,57,1825,17,640
AFR,Central African Republic,2018,11,All,52,2025,23,561
AFR,Central African Republic,2018,16,All,24,145,0,2
AFR,Central African Republic,2018,21,All,42,1530,8,628
AFR,South Africa,2020,26,All,7,0,75,0
AFR,South Africa,2020,31,All,6,0,147,0
AFR,South Africa,2020,36,All,10,0,97,0
AFR,South Africa,2020,41,All,2,0,114,0
AFR,South Africa,2020,46,All,3,0,81,0
AFR,Kenya,2021,5,All,0,0,47,0
AFR,Kenya,2021,10,All,0,0,74,0
AFR,Kenya,2021,15,All,0,0,62,0
AFR,Kenya,2021,20,All,0,0,37,0
AFR,Kenya,2021,25,All,0,0,61,0
AFR,Kenya,2021,30,All,0,0,54,0
AFR,Kenya,2021,35,All,0,0,78,0
AFR,Kenya,2021,40,All,0,0,86,0
AFR,Kenya,2021,45,All,0,0,62,0
AFR,Kenya,2021,50,All,0,0,54,0
AFR,Kenya,2022,49,All,0,0,87,0
AFR,Kenya,2023,2,All,0,0,84,0
AFR,Kenya,2023,7,All,0,0,85,0
AFR,Kenya,2023,12,All,0,0,90,0
AFR,Kenya,2023,17,All,0,0,84,0
AFR,Kenya,2023,22,All,0,0,108,0
AFR,Kenya,2023,27,All,0,0,64,0
AFR,Kenya,2023,32,All,0,0,66,0
AFR,Kenya,2023,37,All,0,0,70,0
AFR,Uganda,2019,37,All,293,1306,58,735
AFR,Uganda,2019,42,All,70,486,9,237
AFR,Uganda,2019,47,All,11,261,0,0
AFR,Uganda,2019,52,All,5,2640,0,0
AFR,Central African Republic,2018,3,All,71,1969,16,497
AFR,Central African Republic,2018,8,All,62,1840,21,637
AFR,Central African Republic,2018,13,All,106,2071,27,640
AFR,Kenya,2021,6,All,0,0,62,0
AFR,Kenya,2021,11,All,0,0,101,0
AFR,Kenya,2021,16,All,0,0,63,0
AFR,Kenya,2021,21,All,0,0,58,0
AFR,Kenya,2021,26,All,0,0,70,0
AFR,Kenya,2021,31,All,0,0,68,0
AFR,Kenya,2021,36,All,0,0,57,0
AFR,Kenya,2022,5,All,0,0,83,0
AFR,Kenya,2022,10,All,0,0,57,0
AFR,Kenya,2022,15,All,0,0,49,0
AFR,Kenya,2022,20,All,0,0,65,0
AFR,Kenya,2022,25,All,0,0,102,0
AFR,Kenya,2022,30,All,0,0,61,0
AFR,Kenya,2022,35,All,0,0,57,0
AFR,Kenya,2022,40,All,0,0,75,0
AFR,Kenya,2022,45,All,0,0,79,0
AFR,Kenya,2022,50,All,0,0,62,0
AFR,Kenya,2023,3,All,0,0,87,0
AFR,Central African Republic,2018,2,All,186,1893,27,517
AFR,Central African Republic,2018,7,All,81,1727,10,576
AFR,Central African Republic,2018,12,All,112,2042,23,688
AFR,Central African Republic,2018,17,All,45,1479,4,12
AFR,Central African Republic,2018,22,All,7,1344,9,598
AFR,Central African Republic,2018,27,All,19,1435,2,537
AFR,Central African Republic,2018,32,All,42,154,5,17
AFR,Central African Republic,2018,37,All,37,118,2,8
AFR,South Africa,2020,51,All,2,0,52,0
AFR,Kenya,2021,14,All,0,0,49,0
AFR,Kenya,2021,19,All,0,0,47,0
AFR,Kenya,2021,24,All,0,0,55,0
AFR,Kenya,2021,29,All,0,0,60,0
AFR,Kenya,2021,34,All,0,0,70,0
AFR,Kenya,2021,39,All,0,0,75,0
AFR,Kenya,2021,44,All,0,0,66,0
AFR,Kenya,2021,49,All,0,0,60,0
AFR,Kenya,2022,2,All,0,0,63,0
AFR,Kenya,2022,7,All,0,0,52,0
AFR,Kenya,2022,12,All,0,0,59,0
AFR,Kenya,2022,17,All,0,0,34,0
AFR,Kenya,2023,1,All,0,0,57,0
AFR,Kenya,2023,6,All,0,0,76,0
AFR,Kenya,2023,11,All,0,0,100,0
AFR,Kenya,2023,16,All,0,0,80,0
AFR,Kenya,2023,21,All,0,0,144,0
AFR,Kenya,2023,26,All,0,0,69,0
AFR,Kenya,2023,31,All,0,0,59,0
AFR,Kenya,2023,36,All,0,0,56,0
AFR,Uganda,2019,38,All,289,1368,56,755
AFR,Uganda,2019,43,All,114,527,7,293
AFR,Uganda,2019,48,All,4,161,0,0
AFR,Central African Republic,2019,3,All,59,1522,14,143
AFR,Central African Republic,2019,8,All,85,1646,15,134
AFR,Central African Republic,2019,13,All,37,789,8,51
AFR,Central African Republic,2019,18,All,43,1502,10,158
AFR,Central African Republic,2019,23,All,118,2028,20,239
AFR,Central African Republic,2019,28,All,87,1895,16,160
AFR,Central African Republic,2019,33,All,88,1946,31,156
AFR,Central African Republic,2019,38,All,52,1048,19,170
AFR,Central African Republic,2019,43,All,64,1111,12,737
AFR,South Africa,2022,4,All,3,0,122,0
AFR,South Africa,2022,9,All,5,0,144,0
AFR,South Africa,2022,14,All,3,0,136,0
AFR,South Africa,2022,19,All,26,0,177,0
AFR,Kenya,2021,2,All,0,0,38,0
AFR,Kenya,2021,7,All,0,0,50,0
AFR,Kenya,2021,12,All,0,0,75,0
AFR,Kenya,2021,17,All,0,0,56,0
AFR,Kenya,2021,22,All,0,0,73,0
AFR,Kenya,2021,27,All,0,0,61,0
AFR,Kenya,2021,32,All,0,0,65,0
AFR,Kenya,2021,37,All,0,0,74,0
AFR,Kenya,2021,42,All,0,0,65,0
AFR,Kenya,2021,47,All,0,0,70,0
AFR,Kenya,2021,52,All,0,0,41,0
AFR,Kenya,2023,4,All,0,0,64,0
AFR,Kenya,2023,9,All,0,0,106,0
AFR,Kenya,2023,14,All,0,0,82,0
AFR,Kenya,2023,19,All,0,0,133,0
AFR,Kenya,2023,24,All,0,0,111,0
AFR,Kenya,2023,29,All,0,0,70,0
AFR,Kenya,2023,34,All,0,0,67,0
AFR,Uganda,2019,35,All,56,296,17,145
AFR,Uganda,2019,40,All,141,805,25,171
AFR,Uganda,2019,50,All,4,309,6,250
AFR,Central African Republic,2018,18,All,22,1281,14,510
AFR,Central African Republic,2018,23,All,34,1322,2,509
AFR,Central African Republic,2018,28,All,33,1371,8,542
AFR,Central African Republic,2018,33,All,37,1250,7,686
AFR,Central African Republic,2019,1,All,49,1277,14,71
AFR,Central African Republic,2019,6,All,60,1391,28,97
AFR,Central African Republic,2019,11,All,20,732,2,39
AFR,Central African Republic,2019,16,All,22,863,6,55
AFR,Central African Republic,2019,21,All,48,1631,23,133
AFR,Central African Republic,2020,5,All,70,886,11,302
AFR,Central African Republic,2020,10,All,66,1321,34,349
AFR,Central African Republic,2020,15,All,31,1027,6,235
AFR,Central African Republic,2020,20,All,48,834,14,386
