AFR,Central African Republic,2019,20,74,1387,12,132
AFR,Central African Republic,2019,21,48,1631,23,133
AFR,Central African Republic,2019,22,69,1604,17,138
AFR,Central African Republic,2019,23,118,2028,20,239
AFR,Central African Republic,2019,24,70,1796,24,203
AFR,Central African Republic,2019,25,29,482,37,55
AFR,Central African Republic,2019,26,65,1707,23,139
AFR,Central African Republic,2019,27,89,1898,31,214
AFR,Central African Republic,2019,28,87,1895,16,160
AFR,Central African Republic,2019,29,57,2048,13,147
AFR,Central African Republic,2019,30,72,1866,17,176
AFR,Central African Republic,2019,31,69,1809,17,158
AFR,Central African Republic,2019,32,94,949,9,140
AFR,Central African Republic,2019,33,88,1946,31,156
AFR,Central African Republic,2019,34,108,1844,22,184
AFR,Central African Republic,2019,35,86,1898,14,153
AFR,Central African Republic,2019,36,39,1150,5,94
AFR,Central African Republic,2019,37,82,1623,19,250
AFR,Central African Republic,2019,38,52,1048,19,170
AFR,Central African Republic,2019,39,18,354,7,98
AFR,Central African Republic,2019,40,126,1115,9,683
AFR,Central African Republic,2019,41,44,896,29,700
AFR,Central African Republic,2019,42,85,1178,15,702
AFR,Central African Republic,2019,43,64,1111,12,737
AFR,Central African Republic,2019,44,54,411,7,140
AFR,Central African Republic,2019,45,82,1340,26,837
AFR,Central African Republic,2019,46,66,905,7,652
AFR,Central African Republic,2019,47,65,1079,15,534
AFR,Central African Republic,2019,48,73,1101,15,839
AFR,Central African Republic,2019,49,60,1161,10,548
AFR,Central African Republic,2019,50,80,1191,22,470
AFR,Central African Republic,2019,51,100,713,17,169
AFR,Central African Republic,2019,52,35,471,13,326
AFR,Central African Republic,2020,1,7,89,0,21
AFR,Central African Republic,2020,2,25,596,12,210
AFR,Central African Republic,2020,3,56,831,26,282
AFR,Central African Republic,2020,4,82,797,16,256
AFR,Central African Republic,2020,5,70,886,11,302
AFR,Central African Republic,2020,6,62,928,30,337
AFR,Central African Republic,2020,7,17,978,18,286
AFR,Central African Republic,2020,8,214,1699,21,363
AFR,Central African Republic,2020,9,79,1385,30,323
AFR,Central African Republic,2020,10,66,1321,34,349
AFR,Central African Republic,2020,11,58,1339,36,287
AFR,Central African Republic,2020,12,46,1341,10,410
AFR,Central African Republic,2020,13,35,906,29,299
AFR,Central African Republic,2020,14,34,1159,13,366
AFR,Central African Republic,2020,15,31,1027,6,235
AFR,Central African Republic,2020,16,28,480,16,195
AFR,Central African Republic,2020,17,46,845,11,272
AFR,Central African Republic,2020,18,7,536,11,236
AFR,Central African Republic,2020,19,27,1099,10,310
AFR,Central African Republic,2020,20,48,834,14,386
AFR,Central African Republic,2020,21,24,420,1,77
AFR,Central African Republic,2020,22,1,176,0,14
AFR,Central African Republic,2020,23,42,439,1,110
AFR,Central African Republic,2020,24,28,416,4,87
AFR,Central African Republic,2020,25,26,442,8,90
AFR,Central African Republic,2020,26,12,100,6,10
AFR,Central African Republic,2020,27,40,843,21,359
AFR,Central African Republic,2020,28,41,1199,23,534
AFR,Central African Republic,2020,29,64,862,17,390
AFR,Central African Republic,2020,30,55,498,8,72
AFR,Central African Republic,2020,31,60,871,61,455
AFR,Central African Republic,2020,32,65,1027,30,294
AFR,Central African Republic,2020,33,96,1078,22,308
AFR,Central African Republic,2020,34,67,943,22,341
AFR,Central African Republic,2020,35,69,969,25,365
AFR,Central African Republic,2020,36,12,123,0,34
AFR,Central African Republic,2020,37,39,504,3,79
AFR,Central African Republic,2020,38,48,411,5,87
AFR,Central African Republic,2020,39,27,192,6,38
AFR,Central African Republic,2020,40,9,140,0,24
AFR,Central African Republic,2020,41,4,226,0,33
AFR,Central African Republic,2020,42,21,455,3,95
AFR,Central African Republic,2020,43,33,398,2,60
AFR,Central African Republic,2020,44,25,444,2,70
AFR,Central African Republic,2020,45,14,130,0,7
AFR,Central African Republic,2020,46,26,323,6,56
AFR,Central African Republic,2020,47,36,243,2,52
AFR,Central African Republic,2020,48,44,401,0,57
AFR,Côte d'Ivoire,2013,1,325,1362,29,40
AFR,Côte d'Ivoire,2013,2,543,1882,68,75
AFR,Côte d'Ivoire,2013,3,557,2144,89,61
AFR,Côte d'Ivoire,2013,4,500,1940,113,51
AFR,Côte d'Ivoire,2013,5,511,2088,100,45
AFR,Côte d'Ivoire,2013,6,146,660,50,25
AFR,Côte d'Ivoire,2013,7,464,1843,77,51
AFR,Côte d'Ivoire,2013,8,558,1992,70,55
AFR,Côte d'Ivoire,2013,9,546,1929,75,46
AFR,Côte d'Ivoire,2013,10,465,2048,33,24
AFR,Côte d'Ivoire,2013,11,494,2136,0,33
AFR,Côte d'Ivoire,2013,12,594,2433,0,46
AFR,Côte d'Ivoire,2013,13,564,2232,0,24
AFR,Côte d'Ivoire,2013,14,400,2256,0,51
AFR,Côte d'Ivoire,2013,15,519,2248,0,42
AFR,Côte d'Ivoire,2013,16,444,2396,0,41
